"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000095687",6.9632738855348,2.32272759763026,0.724019891353687,3.20809914944118,0.00133615426015628,0.00746036879201447
"ENSMUSG00000002763",1081.25502022322,0.818754346598444,0.197539132640954,4.14477038373256,3.40154382786351e-05,0.000334741922343433
"ENSMUSG00000036636",1729.79400875516,0.774226781797861,0.130973194914,5.91133767719596,3.39340565545349e-09,9.33784512193402e-08
"ENSMUSG00000069045",198.35978918057,7.60345697555851,1.27386917421549,5.96878951894028,2.39020214917165e-09,6.75583607457046e-08
"ENSMUSG00000063628",443.176014160037,10.872168806613,2.05780475348059,5.28338210329414,1.26820490362834e-07,2.51886865835116e-06
"ENSMUSG00000024331",483.82163629469,4.59556577985402,0.743351990485225,6.18222031914417,6.32062273172479e-10,1.99151424432378e-08
"ENSMUSG00000044393",443.469209661996,7.20437828607222,1.1610411032728,6.20510183986092,5.46614938179219e-10,1.73983705036254e-08
"ENSMUSG00000024600",333.967875924781,6.21372366635431,0.933989999439719,6.65288029859184,2.87411944625967e-11,1.14169711421692e-09
"ENSMUSG00000024302",1643.21250132853,4.6370417666255,0.637170301375106,7.27755477086439,3.39925013518496e-13,1.7368847418759e-11
"ENSMUSG00000033871",30.7789420558006,2.04220389861694,0.303429020308522,6.73041720446006,1.69177294352027e-11,6.95240769190746e-10
"ENSMUSG00000033032",340.918233969361,4.64857174007752,0.592061849604583,7.85149683801133,4.11100876298989e-15,2.62705025452853e-13
"ENSMUSG00000045629",73.4683017188438,1.78779470718263,0.574360888339756,3.11266791224316,0.00185404511799965,0.009671225744956
"ENSMUSG00000024395",599.383871331162,3.29327331639664,0.378367443353818,8.70390244785686,3.20662701793347e-18,2.91348300618493e-16
"ENSMUSG00000052229",17.9191896452744,1.92367416695702,0.598927190287044,3.21186648085733,0.00131875649958291,0.00738468173432961
"ENSMUSG00000024386",20.7971582202776,5.03783742572843,1.17352630060291,4.29290542797397,1.76350134062311e-05,0.000191079117505677
"ENSMUSG00000118246",18.095485714626,1.87479779404457,0.436344913682772,4.29659596171568,1.73440904628007e-05,0.000188417149697191
"ENSMUSG00000024587",10412.3378273218,0.971935350497309,0.185299279000176,5.24521927846458,1.56096563752856e-07,3.01546240819631e-06
"ENSMUSG00000037815",10253.1957446302,0.632142237060632,0.187604100646684,3.36955447605674,0.000752898072268092,0.00468540753018445
"ENSMUSG00000110185",181.83322407421,1.4106539822396,0.324632738961946,4.34538422326208,1.3903208796517e-05,0.000156198549905474
"ENSMUSG00000046727",1865.67368009815,3.72691020907342,0.611288487542408,6.09681072852672,1.08205508580351e-09,3.24914668258245e-08
"ENSMUSG00000118389",20.6297894178671,4.0766216065485,1.01471286716754,4.01751247909959,5.88157215673918e-05,0.000539885973211922
"ENSMUSG00000024525",178.745359882749,2.22927264598509,0.463969639064174,4.80478130095222,1.54920749460638e-06,2.30819907335928e-05
"ENSMUSG00000118102",20.1563533261504,4.67082615689691,1.06498920749368,4.38579670482215,1.1556201542798e-05,0.000133307133771168
"ENSMUSG00000024442",837.552935703033,0.376693981906609,0.0754233099388587,4.99439738473388,5.90197619220922e-07,9.90374594617459e-06
"ENSMUSG00000024440",661.880240206453,5.22492527998803,0.884635861086795,5.90630055802745,3.49875405838488e-09,9.60657900030819e-08
"ENSMUSG00000052102",391.026201842558,1.72048112834243,0.276558917637115,6.22102929474125,4.93903926759461e-10,1.59029426726957e-08
"ENSMUSG00000024425",3716.15865153803,0.518957748821803,0.11222414220857,4.62429686347981,3.75871232379611e-06,5.01951823208816e-05
"ENSMUSG00000043424",69.3504288655462,0.856099897597512,0.250293865362936,3.42037906664685,0.000625339323691453,0.00400942477335249
"ENSMUSG00000055561",2.73124915686108,3.52613239585972,1.05807793772508,3.33258285626962,0.000860438454070133,0.00521185823355063
"ENSMUSG00000033022",566.011368292322,3.85213719804084,0.443418831891808,8.68735588338915,3.70972580826303e-18,3.3342161527072e-16
"ENSMUSG00000059040",213.69835990562,1.17672105722928,0.332153154335043,3.54270625424295,0.000396043583141672,0.00273963038991634
"ENSMUSG00000034484",2396.60344017353,0.652536183936862,0.161741611481781,4.03443602396881,5.47335997288755e-05,0.000506696451584173
"ENSMUSG00000038903",252.569595323859,3.46007257499554,0.789608334590601,4.38201121165917,1.17588756484612e-05,0.00013502172194506
"ENSMUSG00000024511",114.718568443484,3.35014474645792,0.691737173925869,4.84308907015158,1.2783594757464e-06,1.95717462383575e-05
"ENSMUSG00000036941",240.310785742405,1.08387338500891,0.348329560871229,3.1116319335573,0.00186056314885037,0.0096930839944069
"ENSMUSG00000036299",1082.0096503803,0.427397036299372,0.128067273454568,3.33728535612957,0.000846010396422866,0.0051419157784047
"ENSMUSG00000052928",447.72937259883,0.941579960184575,0.262497728202429,3.58700232048661,0.000334501348056932,0.0023900059143696
"ENSMUSG00000024565",5.97255553487674,2.52844095286839,0.632066877391594,4.00027440656712,6.32690761758673e-05,0.000574851322665535
"ENSMUSG00000024410",942.402439206933,0.599433748072957,0.125301626675281,4.7839263062912,1.71903731326903e-06,2.52361141652996e-05
"ENSMUSG00000024413",2190.5676433839,1.39094433346734,0.241122327019681,5.76862520638253,7.99208240437713e-09,2.03973616910896e-07
"ENSMUSG00000036743",14.4419816797188,1.65720283629664,0.438528270830745,3.77901026348255,0.000157452935199581,0.00125490240475175
"ENSMUSG00000117425",62.3701253179444,0.638424851155817,0.195025776817512,3.27354087020609,0.00106209029945236,0.00619170669589359
"ENSMUSG00000045094",19.3765502557723,2.18155637307953,0.676975099245569,3.22250607963378,0.00127074468961653,0.00716641537735712
"ENSMUSG00000034300",1115.48768267623,1.32982804521,0.230886361299541,5.75966478801555,8.42811431574436e-09,2.13358525119745e-07
"ENSMUSG00000117401",17.5382087191394,1.14621616949742,0.360563006248082,3.17896220531504,0.00147803361895474,0.00807392829103699
"ENSMUSG00000024486",434.212361590844,1.07049571647326,0.343837678548339,3.11337524436771,0.00184960687988522,0.00965412105719912
"ENSMUSG00000073600",136.790591952537,1.68487404256296,0.504001769043531,3.34299231877782,0.000828801939764353,0.00505577277025198
"ENSMUSG00000041915",741.595906223078,0.546398478125268,0.138578323974736,3.9428856003835,8.05070632763986e-05,0.000706302487016887
"ENSMUSG00000024258",512.676626708625,0.500900150426087,0.139056304636967,3.6021390884346,0.000315609411358085,0.00227256966921992
"ENSMUSG00000024571",2374.1042710116,0.868404053113491,0.200315715524223,4.33517685240467,1.45642982506656e-05,0.000162384451624779
"ENSMUSG00000092569",108.911485486137,1.5877422212374,0.419409450595024,3.78566152714212,0.000153300217856564,0.00122661210218224
"ENSMUSG00000024581",1072.84279125497,0.53610216381501,0.121818790186414,4.40081668020701,1.0784420884589e-05,0.00012561411527184
"ENSMUSG00000025880",1018.24283547795,1.50634766209649,0.232692090729439,6.473566236714,9.57164255645401e-11,3.45103984005137e-09
"ENSMUSG00000019647",432.752788908819,1.16079340228195,0.35420890886237,3.27714344060437,0.00104863081986799,0.00614067410041104
"ENSMUSG00000117679",310.089756862895,0.658298353806158,0.127058867408424,5.18105006941462,2.20640251045046e-07,4.10492726181052e-06
"ENSMUSG00000033272",878.179946046164,0.726855030218334,0.171747047764443,4.23212532430393,2.31493348988944e-05,0.000241003867409906
"ENSMUSG00000024474",2229.53216547415,0.334558686088698,0.0871665260335484,3.83815555480477,0.000123961947454525,0.00102662022509074
"ENSMUSG00000019143",624.59976704437,0.387857105915969,0.095598608103397,4.05714176817797,4.96769301812097e-05,0.000465576810768082
"ENSMUSG00000074922",164.87443628049,0.947290986985812,0.273690813673032,3.46117202208148,0.00053782902294021,0.00352776014430446
"ENSMUSG00000058927",59.4408097021444,4.15574988335561,0.905248829583606,4.59072660195227,4.4170561217891e-06,5.79645820688144e-05
"ENSMUSG00000052085",196.638889285406,4.38765155347706,0.499420459486773,8.78548619731361,1.55689665371574e-18,1.46794791659402e-16
"ENSMUSG00000024914",1733.09372834936,0.516299395184909,0.1469976802995,3.51229620857266,0.00044425256426979,0.00301387308467146
"ENSMUSG00000025083",1611.58794458017,2.210038828047,0.348395732234058,6.34347273393769,2.24642745922282e-10,7.64703494497838e-09
"ENSMUSG00000024924",4112.21916558655,1.4231623462411,0.383118723779556,3.7146770906973,0.000203463341379431,0.0015690540270699
"ENSMUSG00000004054",1202.53996103613,1.32248690042106,0.257845648969648,5.1289866852736,2.91305943294714e-07,5.2590825860995e-06
"ENSMUSG00000118125",60.29216780611,1.16864349023429,0.291378416568639,4.01074144062073,6.05283677355277e-05,0.000553573131859405
"ENSMUSG00000024817",2532.32411566537,0.445338428020725,0.0968976611945207,4.59596673986501,4.30747411401026e-06,5.66753808386838e-05
"ENSMUSG00000024769",546.602486540725,1.16970069294661,0.284649952626411,4.10926010053404,3.96928815073723e-05,0.000382625901752779
"ENSMUSG00000024803",80.0160419458915,3.50253084346214,0.683707975109015,5.12284626035505,3.00957729666349e-07,5.42157882728435e-06
"ENSMUSG00000118966",32.7551763894757,3.03937038603995,0.811810042294098,3.74394282860924,0.00018115489006011,0.00141758098435387
"ENSMUSG00000024949",2651.88922898533,0.905422958722011,0.275469795791978,3.28683206853555,0.00101321235986796,0.00596094278871225
"ENSMUSG00000024990",743.345245895878,4.24672281279387,1.06841295578268,3.97479531655706,7.04398093648015e-05,0.000630150045395248
"ENSMUSG00000044026",125.54882682823,1.23646617822098,0.236824928637483,5.22101362105205,1.77946450742317e-07,3.38626810224488e-06
"ENSMUSG00000041845",874.064368758717,0.853791528698973,0.274871203208479,3.10615124004607,0.00189539746399747,0.00983968440378992
"ENSMUSG00000025017",118.270885830412,3.20033654485475,0.871046325014108,3.67412897907917,0.000238662160316995,0.00179940034329525
"ENSMUSG00000047604",88.3081935914689,1.45170388639521,0.265560172955173,5.46657230352181,4.58821320992331e-08,1.00298421052619e-06
"ENSMUSG00000025157",383.000987683305,0.783942914945355,0.197902873753342,3.96125078973047,7.45581721425337e-05,0.000660840897181038
"ENSMUSG00000025172",15.8086727839122,2.10021616176372,0.615279270068674,3.41343559572437,0.000641493188020198,0.00409513254876665
"ENSMUSG00000049670",154.906941623016,1.37605484320354,0.312687898095806,4.40072945446045,1.07887573590558e-05,0.00012561411527184
"ENSMUSG00000025178",1512.1172011672,0.799549601898151,0.20834177648033,3.83768255894486,0.000124200893875404,0.00102791769936099
"ENSMUSG00000018821",380.642105226236,1.93398315983242,0.26056887600161,7.42215720276764,1.15227928555097e-13,6.25888048451665e-12
"ENSMUSG00000044345",1016.18858350899,1.18304345800162,0.298226097663539,3.96693470916935,7.28029259867024e-05,0.000648042005238242
"ENSMUSG00000024660",260.488582235908,1.0325063231016,0.328208869571254,3.14588184179904,0.00165586887760899,0.00882918048995695
"ENSMUSG00000025188",322.708981799808,0.833481839394547,0.158369944303866,5.26287890709449,1.41816989813284e-07,2.77047639364716e-06
"ENSMUSG00000024664",2090.22066104704,1.5742563778808,0.408614820479102,3.85266588234606,0.00011683877127532,0.000975713081245033
"ENSMUSG00000034445",485.988395244706,0.822675935473625,0.224928139448724,3.65750562597423,0.000254681671147679,0.00189727973622418
"ENSMUSG00000034371",214.375633739645,0.979491852220485,0.236271188035694,4.14562545845628,3.38887384951953e-05,0.000333889597807946
"ENSMUSG00000024740",24148.6971441966,0.850838189024278,0.208055282612585,4.08948130679577,4.32338907546132e-05,0.00041246353356043
"ENSMUSG00000043789",84.7307250991641,3.51097186782613,0.50046359682262,7.01543906513249,2.29227954587391e-12,1.0586857067136e-10
"ENSMUSG00000024738",25.262684100851,3.82817176581809,1.14956858963179,3.33009426348736,0.000868165878648372,0.00524975620617334
"ENSMUSG00000041488",1010.43854890434,1.36104077793452,0.212025616256044,6.41922802521617,1.36967120208605e-10,4.84739442709943e-09
"ENSMUSG00000025223",1622.35113102541,1.39908697470958,0.302563797618133,4.62410567861585,3.76218035166153e-06,5.02146571937046e-05
"ENSMUSG00000024697",366.350155077346,2.01199038557556,0.421375669209829,4.77481385991858,1.79873549663269e-06,2.62212398593141e-05
"ENSMUSG00000025227",51.13031041231,1.79781235129142,0.43465457121456,4.13618645782966,3.5312529305829e-05,0.000346143137401116
"ENSMUSG00000047731",3540.89728533897,0.908612041801313,0.255258268242255,3.55957927654272,0.000371449393696653,0.00259827395042121
"ENSMUSG00000003555",314.109944640688,6.67514463928137,1.13490859208994,5.8816583871209,4.06176000389616e-09,1.09715822116053e-07
"ENSMUSG00000024725",2928.18741367606,1.51763529518821,0.418185016598385,3.62910012303409,0.00028441092340867,0.00207482958606979
"ENSMUSG00000117814",41.5735051253829,0.805917066101005,0.258115794092501,3.1223082219145,0.00179438969875499,0.00939535226594554
"ENSMUSG00000037847",201.065561347279,1.73421705694005,0.346896547142563,4.99923412678807,5.75584786670312e-07,9.68455318501308e-06
"ENSMUSG00000024726",223.481091894694,0.68666945067709,0.201812727283246,3.40250815655122,0.000667703621671699,0.004235400530868
"ENSMUSG00000025041",1077.34795011923,0.77741190893416,0.223497656089233,3.47838953901052,0.000504436292135418,0.00334408203642758
"ENSMUSG00000025050",438.375761555708,0.6021417896328,0.111470881122132,5.40178550282625,6.59808196103789e-08,1.39122089348939e-06
"ENSMUSG00000058624",1192.32437194114,1.95314906655746,0.599711721661673,3.25681322543722,0.00112670543713498,0.00649558422986954
"ENSMUSG00000025026",9010.52383462084,3.33887743087188,1.0007984390661,3.33621366754687,0.000849278635326177,0.00515425697893123
"ENSMUSG00000071497",15.5838925081633,4.08924943819306,1.16459910955757,3.51129363283351,0.000445931541885423,0.00302444231963876
"ENSMUSG00000024975",1408.37941053804,1.75768196592123,0.456067554060696,3.85399476518627,0.000116206080654659,0.000970753972329422
"ENSMUSG00000024856",2120.24421486641,0.820515124606914,0.215014799298261,3.81608674047,0.000135584857991089,0.00110782317258514
"ENSMUSG00000034616",561.938042038801,1.14379356954076,0.198514273368709,5.76176992279211,8.32364141707103e-09,2.11356203706237e-07
"ENSMUSG00000024858",2102.86544145036,0.887365392171092,0.188562991205002,4.70593612511357,2.52703639044533e-06,3.52150202184423e-05
"ENSMUSG00000024807",1537.48351612049,1.3000710316806,0.353228581324946,3.68053747747162,0.000232742846678924,0.00176061543055392
"ENSMUSG00000007338",660.103531446784,0.519837565950594,0.154767349217403,3.35883226390584,0.000782725618200695,0.0048330574375857
"ENSMUSG00000024787",482.832607984097,1.15083374496401,0.143871929524673,7.99901515720374,1.25418280415821e-15,8.40134357766673e-14
"ENSMUSG00000083458",46.275836178788,0.968656781690537,0.251490787612077,3.85165910404911,0.000117320266965503,0.00097907955591184
"ENSMUSG00000024955",425.405254474759,1.09698588293546,0.244971043961275,4.47802264788842,7.53376105070135e-06,9.14667413084664e-05
"ENSMUSG00000024962",224.013809087594,1.48965256528646,0.409215009711227,3.64026863613257,0.000272353740091408,0.00200265760739374
"ENSMUSG00000025077",324.94392597759,0.433905835907918,0.111040429850553,3.90763829437531,9.32026954585987e-05,0.000800537142911154
"ENSMUSG00000018820",694.772967813792,1.1394590947881,0.353865221959622,3.22003696344627,0.00128174068849427,0.00721296685646799
"ENSMUSG00000042532",131.222476517422,4.93845547693124,0.591234545218894,8.35278573768533,6.66715276501283e-17,5.12570704574187e-15
"ENSMUSG00000018822",1276.98165240053,6.64358126048903,0.826825917402151,8.03504234768409,9.35465885177944e-16,6.33429555746778e-14
"ENSMUSG00000071659",2147.17762696066,1.41749441056916,0.362069238758505,3.91498160801948,9.0411099456789e-05,0.000780854383348541
"ENSMUSG00000071657",673.694993647792,0.851962791845212,0.1818361523467,4.68533226671453,2.79506121315221e-06,3.85203527147387e-05
"ENSMUSG00000071652",806.441450702491,0.688799875016975,0.168986482682308,4.07606492592611,4.58042346291376e-05,0.000433673590922179
"ENSMUSG00000071649",763.763263587072,0.95591213873475,0.201864907729723,4.73540522463974,2.18617849549428e-06,3.08958460907354e-05
"ENSMUSG00000071647",784.688409186829,0.768163881083397,0.161420893167669,4.75876366441299,1.94782336172064e-06,2.80509017383008e-05
"ENSMUSG00000025213",44.52625310091,2.8557060835885,0.653054276403506,4.37284646433283,1.2263697430868e-05,0.000139918147948706
"ENSMUSG00000024889",734.622443978567,0.805448391564589,0.189424250004884,4.25208700334735,2.11787545097942e-05,0.000223562467334904
"ENSMUSG00000083282",420.9553702432,1.10897507253568,0.221070406925743,5.01638861554264,5.26517776015995e-07,8.93721002142368e-06
"ENSMUSG00000063904",2174.5496999346,0.730707540290872,0.192615760183494,3.79360203752158,0.000148477575145621,0.00119403305200788
"ENSMUSG00000024891",76.6290595003555,2.34812035588403,0.669448942221986,3.50754211081479,0.00045226676664361,0.00305745060372219
"ENSMUSG00000061451",83.2027421141429,3.03328226109334,0.51205964048594,5.92368939331906,3.14797793025732e-09,8.72010826667509e-08
"ENSMUSG00000024870",2696.4001204257,0.480891506523047,0.135426658973934,3.55093679609719,0.000383862587572079,0.0026664416494512
"ENSMUSG00000117924",202.440072682734,0.733758462227165,0.228383455249898,3.2128354544084,0.00131431564443517,0.00736146395244503
"ENSMUSG00000118346",471.578218935669,0.492398833198409,0.133250212219715,3.69529492670898,0.000219631692968191,0.00167512743605104
"ENSMUSG00000024653",704.637561909509,7.89704580952528,1.02757271636526,7.68514547316783,1.52823240590993e-14,9.22328862175496e-13
"ENSMUSG00000035885",1791.77517192527,0.71266566898355,0.188411626594868,3.7824930545075,0.000155265427010567,0.00124023719926024
"ENSMUSG00000024764",752.92208138843,0.709425509264683,0.146680740264361,4.83652801305811,1.32126659652672e-06,2.01422618552877e-05
"ENSMUSG00000024969",1302.80705111414,0.983806611334353,0.229077442171931,4.29464639558866,1.7497199168336e-05,0.00018986252459867
"ENSMUSG00000024758",3126.67026713496,1.03878463221552,0.257928503079061,4.02741310019974,5.63939000002737e-05,0.000519755804281387
"ENSMUSG00000041362",199.501201634895,2.9345488813615,0.723811114454297,4.05430204477303,5.02842107823659e-05,0.000470562281126664
"ENSMUSG00000064340",94.4467661765581,1.55448230106382,0.313205243662131,4.96314264374422,6.93616014953713e-07,1.14696821638871e-05
"ENSMUSG00000064344",19.6188090726614,2.71785937715208,0.551517362477663,4.92796702708005,8.30896348199866e-07,1.34635383632437e-05
"ENSMUSG00000064345",14533.6202573523,1.26118400664414,0.384196362892453,3.28265472673716,0.00102834534127236,0.00603576149801061
"ENSMUSG00000064347",23.9632106383164,1.81052660210251,0.508279101596669,3.56207169725267,0.000367939863131981,0.00258022605114108
"ENSMUSG00000064363",6398.25135633636,1.62526402289404,0.388800186548223,4.18020381451762,2.91247935771148e-05,0.000292488783085929
"ENSMUSG00000064367",7761.8016257578,1.20866282801523,0.297273953491268,4.06582148829509,4.78635631728889e-05,0.000450440297340038
"ENSMUSG00000064368",1871.20157908399,2.07971672172929,0.506608421885181,4.10517597396089,4.0400721538896e-05,0.000388101664117976
"ENSMUSG00000064370",21547.3707063087,1.15466780413264,0.248406050203007,4.64830789422802,3.34669106503507e-06,4.51270496227557e-05
"ENSMUSG00000064372",41.0168960306724,3.14284137534728,0.7626255434404,4.12108065666029,3.77099364709895e-05,0.000366195286694187
"ENSMUSG00000103509",16.6047954293205,-1.42308338288462,0.440139695422374,-3.2332538911742,0.00122388738939137,0.00696267083591363
"ENSMUSG00000038702",764.337429538925,-0.985949686646407,0.180327542612607,-5.46754906300972,4.5630092921126e-08,9.98348075067649e-07
"ENSMUSG00000025911",68.6502900442971,-2.17339598536476,0.298478209616779,-7.28159013066723,3.29908120443538e-13,1.69262511240292e-11
"ENSMUSG00000025912",193.640188743153,-1.17960379117312,0.258796745667361,-4.5580317794618,5.16352258510729e-06,6.61619360571747e-05
"ENSMUSG00000047343",29.6395196912448,-1.97569834736896,0.619584276223586,-3.18874836432422,0.0014289020298927,0.00786572948202227
"ENSMUSG00000019699",1344.14966884209,-1.31156734713855,0.182813985177973,-7.17432720402497,7.26636342027907e-13,3.53912975475814e-11
"ENSMUSG00000102133",2.35550605482853,-3.53678573714977,1.10476141042259,-3.20140231527174,0.00136760437151161,0.00759017388418238
"ENSMUSG00000102749",2.38069873257799,-4.28287636072983,1.1378765737856,-3.76391997110997,0.000167270434886729,0.00132176441685004
"ENSMUSG00000103163",2.57603313712217,-4.34183446526776,1.15535050220719,-3.75802361012792,0.00017126072501184,0.00134860399468826
"ENSMUSG00000102427",2.35238281305815,-4.1533171842537,1.21743079345754,-3.41154273949171,0.000645963737282338,0.00412156535744037
"ENSMUSG00000055547",2.57553875895102,-4.35109357282364,1.22747994594048,-3.54473699323038,0.000393005021682846,0.00271936401876699
"ENSMUSG00000102319",2.22669411511873,-4.18597657714169,1.17760938941662,-3.55463926728318,0.000378497999189074,0.00263871400885552
"ENSMUSG00000047330",235.939881863096,-3.37046436168207,0.709178145512266,-4.75263427533777,2.00783339569067e-06,2.88572282522388e-05
"ENSMUSG00000104476",19.0936669299373,-2.13236752436961,0.519519594046132,-4.104498750013,4.05192462365368e-05,0.000389090655828635
"ENSMUSG00000045954",27.716450444033,-2.14677361984294,0.476928076527335,-4.50125233866348,6.75542474092486e-06,8.33124593172501e-05
"ENSMUSG00000026470",1395.02612174907,-0.851450123930948,0.11301505575846,-7.5339530491468,4.92268331005007e-14,2.78907404047417e-12
"ENSMUSG00000103670",2.93188465653076,-3.31423866885932,0.953827836675383,-3.47467178187132,0.000511478756504573,0.00338269142668694
"ENSMUSG00000100313",2.14803902538625,-4.12044107660468,1.12063776252851,-3.6768715229689,0.000236111881442678,0.00178286233597061
"ENSMUSG00000101628",1.5995534028581,-3.64026780852179,1.1737667080583,-3.10135547679974,0.00192636881499486,0.00995992563779143
"ENSMUSG00000038855",485.888572094668,-2.38190363946726,0.457614754482837,-5.20504117521105,1.93953596113608e-07,3.66216459462335e-06
"ENSMUSG00000104388",10.4721132674656,-3.35056416551996,0.556610142974385,-6.01958876928721,1.74860741145565e-09,5.07441402818013e-08
"ENSMUSG00000045658",576.055662762309,-2.8442772456339,0.821417026010253,-3.46264705450408,0.000534889533026734,0.0035114949743053
"ENSMUSG00000102664",3.87196125075958,-3.0704846123147,0.862192997404517,-3.56124976839044,0.000369093765126172,0.00258566152779354
"ENSMUSG00000103505",5.84926473735269,-2.22708543162754,0.708985267628883,-3.14122949137683,0.00168240145679262,0.008935499543345
"ENSMUSG00000104503",11.0403138399508,-1.87851125735383,0.440594909333737,-4.26357912349575,2.01178216459118e-05,0.00021344538923344
"ENSMUSG00000026104",6452.10770107226,-5.62100432135443,0.25349375443644,-22.1741333779638,6.10396311519403e-109,1.08938301711599e-105
"ENSMUSG00000026383",300.053129334782,-1.05384838617683,0.251917103605703,-4.18331415808233,2.8728995200173e-05,0.000288978532234912
"ENSMUSG00000099569",61.5365682690293,-7.53648889474567,0.739577086625198,-10.1902682371297,2.19158671672654e-24,3.2594634347696e-22
"ENSMUSG00000038776",1599.75524684238,-0.93473948276142,0.276236562456964,-3.38383693471804,0.000714804425741765,0.00448183271808877
"ENSMUSG00000002881",2662.39669177094,-1.32373552964467,0.13682535098795,-9.67463646237054,3.86462688969859e-22,4.82807837330045e-20
"ENSMUSG00000104253",11.8021324744327,-1.28503023047487,0.39858836382593,-3.22395319858375,0.00126434061311348,0.00714239533331528
"ENSMUSG00000026102",336.380419595458,-2.8450312750741,0.234289767573559,-12.1432160889436,6.23271697400858e-34,1.36605847642613e-31
"ENSMUSG00000042807",146.957263191217,-1.68429172718725,0.483785445715243,-3.48148490638685,0.000498641883502718,0.00331006006939397
"ENSMUSG00000049690",26.501041975758,-2.0369971064135,0.400817344962538,-5.0821081772394,3.73268719008099e-07,6.53573385643754e-06
"ENSMUSG00000104378",8.79753209497146,-2.14209592223169,0.486251740379279,-4.40532289007509,1.05626423234057e-05,0.000123441618845938
"ENSMUSG00000064823",6.63873193917597,-3.3346120898546,0.863803512724847,-3.86038264574273,0.000113209602355582,0.000948894707969326
"ENSMUSG00000051590",12.2386717275709,-1.84289680069532,0.411468269524315,-4.47883090189634,7.50529569861664e-06,9.11654440085734e-05
"ENSMUSG00000041809",45.6646957264613,-1.53345901338188,0.264841658601194,-5.79009745476261,7.03455966156193e-09,1.81763710138352e-07
"ENSMUSG00000042581",9.26813021085055,-4.12765545079151,0.760953110641673,-5.42432298793137,5.81746071782393e-08,1.24447836896874e-06
"ENSMUSG00000026620",748.047938832436,-2.19822000513417,0.324462756511754,-6.77495324507156,1.24446498450904e-11,5.21714800384949e-10
"ENSMUSG00000102784",6.37621544780558,-3.00192463784777,0.71970516037149,-4.17104781671743,3.03202224636565e-05,0.000303396507199408
"ENSMUSG00000063558",521.23085109572,-1.82348460583477,0.415445592197875,-4.38922602641612,1.13754790597179e-05,0.000131465180289598
"ENSMUSG00000090394",665.593526177065,-1.90658942835164,0.36142193798908,-5.27524543462895,1.32578530917628e-07,2.61659334400304e-06
"ENSMUSG00000064294",52.2986848505019,-4.63843233488203,0.597512014870964,-7.76291056822302,8.30021433981262e-15,5.14613289068382e-13
"ENSMUSG00000038242",8.37836013462563,-3.47488216219768,0.912524092761313,-3.80798949831849,0.000140101221377954,0.00114025052682396
"ENSMUSG00000103006",14.4902595242574,-1.52146642425929,0.461914102299515,-3.29382977632655,0.000988323312984382,0.00583650349757215
"ENSMUSG00000081557",20.4074280871442,-0.959171448501676,0.299163498073006,-3.20617807546697,0.00134510718883738,0.00749194119935146
"ENSMUSG00000042349",713.190595400684,-2.64321147151701,0.448485504784189,-5.89363857542937,3.77782998758272e-09,1.02824466306908e-07
"ENSMUSG00000102027",3.12182966550696,-4.0314812266878,1.02299387712234,-3.9408654507574,8.11881583661301e-05,0.000711778008749519
"ENSMUSG00000102055",9.66253570929938,-2.65515823867854,0.512563753040282,-5.18015217215306,2.2170496530397e-07,4.12166686241442e-06
"ENSMUSG00000013275",1013.11315168693,-0.705294698902733,0.11591203611466,-6.08474083058173,1.16679895216131e-09,3.48311094608153e-08
"ENSMUSG00000103569",5.86216598772991,-2.36284367728413,0.612937097942271,-3.8549529555587,0.000115751885681052,0.000967283149039048
"ENSMUSG00000040265",82.0786920457497,-1.74209467690734,0.419633082432454,-4.1514712491424,3.30344769323916e-05,0.000326244838194757
"ENSMUSG00000078190",493.364801279975,-1.18661656017112,0.362431330739113,-3.27404520395967,0.00106019649719617,0.006184933382896
"ENSMUSG00000091017",27.758177049903,-2.23756509708291,0.65929491352882,-3.39387586824617,0.000689109205733326,0.00435019772977586
"ENSMUSG00000026626",1945.79841267658,-0.537625692046644,0.146808741562052,-3.66208228696931,0.000250173468567419,0.00186815131070697
"ENSMUSG00000026021",1068.00177735807,-0.455548511241722,0.077976904718333,-5.84209533434608,5.15482904598446e-09,1.36728830725019e-07
"ENSMUSG00000026442",26.7684196375519,-3.32547895374685,0.589971086006783,-5.63668124188143,1.73358570640074e-08,4.13314622711152e-07
"ENSMUSG00000036206",364.672998742216,-1.16282490982224,0.371485634565684,-3.13020155188972,0.00174686402860388,0.00920782273973045
"ENSMUSG00000055013",825.599964639692,-0.781262645021182,0.192381922746555,-4.06099821577531,4.88633449894491e-05,0.000458812302858465
"ENSMUSG00000102009",6.70605126732057,-2.44072893511012,0.711884593701471,-3.42854580181242,0.000606824133792989,0.00391179251985336
"ENSMUSG00000026586",2723.38227202513,-1.83593000368418,0.310529650465522,-5.9122534705845,3.37458701826096e-09,9.2962989237341e-08
"ENSMUSG00000092188",8.14889105036804,-3.750242904881,0.770730413659825,-4.86582965770471,1.13977655617399e-06,1.78213122857093e-05
"ENSMUSG00000103195",30.2344754912799,-4.62391896832754,0.455307941357042,-10.1555860294156,3.12924492538416e-24,4.54577405265399e-22
"ENSMUSG00000026782",1387.35497842468,-1.02686934078156,0.209415673710018,-4.9034980170753,9.414489357226e-07,1.49923792912459e-05
"ENSMUSG00000048126",46532.9631861152,-2.02490304157413,0.612118315182423,-3.30802557504046,0.000939562288537241,0.00559482920433544
